T,P,X1,rho,RHOcal,P_cal,Dev_P,Dev_RHO,Var9,Var10
298.35,685.4,0.818005788587631,0.320118608516105,0.319914762132018,685.768641162689,0.0537848209350519,-0.0636783925284135,-431.590085464215,17118.8825514465
303.33,701.5,0.818005788587631,0.320041995538675,0.320244012154559,701.123420726073,-0.0536820062619251,0.0631219085933165,-416.463584634145,18829.4292002083
308.32,716.5,0.818005788587631,0.31996526549272,0.320043286923559,716.350279165606,-0.0208961387849867,0.0243843439438416,-401.748630761182,18548.4786196498
313.33,731.9,0.818005788587631,0.31988826491614,0.32008527818092,731.511362660079,-0.0530997868453094,0.0615881501095851,-387.377224304132,16670.8650396711
318.31,746.5,0.818005788587631,0.319811762140684,0.319814912282693,746.493619571941,-0.00085471239911605,0.000984998796842025,-373.417889411009,13557.4113964093
323.31,761.4,0.818005788587631,0.319734988929051,0.319695860599784,761.481297333712,0.0106773487933317,-0.0122377376956794,-359.66330272914,9458.62769844529
328.3,776.3,0.818005788587631,0.319658406004502,0.319607918435551,776.407510839633,0.0138491355962264,-0.0157942253365045,-346.160785160907,4623.77607664225
333.28,791.2,0.818005788587631,0.319582013120086,0.31954434553075,791.282144692512,0.0103822917735197,-0.0117865173224115,-332.913767800942,-756.840618920745
338.28,806.2,0.818005788587631,0.319505350161561,0.319510015270693,806.189587470003,-0.0012915566853259,0.00146010360387224,-319.892107653936,-6564.48579076344
343.27,821.1,0.818005788587631,0.319428877190508,0.319463864419698,821.0201327882,-0.0097268556570982,0.0109530576877779,-307.266352522034,-12640.8730597217
348.28,835.6,0.818005788587631,0.319352134533399,0.319254423735865,835.827987053076,0.0272842332546188,-0.0305965694193818,-295.092650997061,-18921.2024134449
353.29,850.3,0.818005788587631,0.319275428742217,0.319189281236732,850.505274851035,0.0241414619586703,-0.0269821908390475,-283.586951672314,-25298.4367705934
303.33,866.8,0.837639970318646,0.413258352210897,0.412828263818052,867.524250247661,0.083554481732895,-0.104072522804113,-412.434543726064,16435.0431736435
308.32,887.6,0.837639970318646,0.413159273549976,0.412984531849741,887.904366820782,0.0342909892724305,-0.0422940283377019,-397.920145211653,16030.7500206656
313.33,907.3,0.837639970318646,0.413059845562899,0.412606373064524,908.115624900724,0.0898958338723752,-0.109783728252942,-383.765815229101,14222.2874683158
318.31,927.2,0.837639970318646,0.412961060367939,0.412516609682016,928.023772151059,0.0888451413998139,-0.107625325624212,-370.041417033532,11329.9355414029
323.31,947,0.837639970318646,0.412861925968779,0.412396352945584,947.888112372783,0.0937816655525375,-0.112767245878276,-356.544831289496,7573.50400751686
328.3,966.8,0.837639970318646,0.412763037280271,0.412339200171866,967.631062336084,0.0859601092349627,-0.102682912500466,-343.322292247044,3173.90608742331
333.28,986.5,0.837639970318646,0.412664393983533,0.41228020641633,987.27352396713,0.0784109444633018,-0.0930992769922852,-330.374124479192,-1700.95830299348
338.28,1006.4,0.837639970318646,0.412565401950121,0.41230851573952,1006.93063151956,0.052725707428341,-0.0622655727761561,-317.6654156946,-6947.12239085965
343.27,1026,0.837639970318646,0.412466655240481,0.412250514467207,1026.4576235282,0.0446026830602712,-0.052401999174633,-305.354753040285,-12424.28113955
348.28,1045.5,0.837639970318646,0.412367560295245,0.412172886652611,1045.92211166596,0.0403741430860035,-0.0472087674635566,-293.486838561455,-18076.0858725505
353.29,1065,0.837639970318646,0.412268512953613,0.412189615796957,1065.17500781237,0.0164326584388217,-0.0191373229284265,-282.260280300757,-23807.7977017664
293.34,687.3,0.8524,0.328771010302182,0.328985611778777,686.926074782258,-0.0544049494750636,0.0652738440647992,-439.489982748294,10759.4807857354
298.35,703.1,0.8524,0.328691833625234,0.328803415547053,702.899157922928,-0.028565222169254,0.0339472753517184,-424.164403611735,13870.5162662216
303.33,719.4,0.8524,0.328613168844865,0.329033994372747,718.61924122749,-0.108529159370294,0.128061066256659,-409.359577374612,14981.2842624395
308.32,734.7,0.8524,0.328534383860712,0.328783372224047,734.224439007628,-0.0647285956678814,0.0757876117590066,-394.994636409775,14512.1878411629
313.33,750.5,0.8524,0.328455321100744,0.328825231109308,749.773667492563,-0.0967798144486579,0.112621103937062,-381.003943572885,12778.3362703136
318.31,765.9,0.8524,0.328376769473712,0.328750961564111,765.145579405891,-0.0985011873754735,0.113952059093265,-367.45828388634,10070.1847308478
323.31,781.3,0.8524,0.328297940167843,0.328672844100826,780.52454655986,-0.0992516882298494,0.114196248928946,-354.159427437458,6585.38603608792
328.3,796.6,0.8524,0.328219306245214,0.328578331107001,795.838786184073,-0.0955578478442584,0.10938566225567,-341.152678042838,2524.05603708188
333.28,811.6,0.8524,0.328140867452258,0.328372393306559,811.09717893234,-0.0619542961631023,0.0705568483738307,-328.435814564894,-1962.21500787514
338.28,826.8,0.8524,0.32806215135223,0.328247901015647,826.387046063438,-0.0499460494148479,0.0566202662058862,-315.970054858917,-6780.08645011843
343.27,842.3,0.8524,0.327983630327806,0.328292051304114,841.59866000909,-0.0832648689196266,0.0940354785389174,-303.904495546388,-11802.4481883315
348.28,857.3,0.8524,0.327904832394754,0.328123191671268,856.792393501561,-0.0592099030022968,0.0665922715806265,-292.274706991183,-16978.9727565664
353.29,872.5,0.8524,0.327826072314951,0.328093849400843,871.86418551613,-0.0728727202143177,0.0816826691060645,-281.265546512227,-22223.9228579697
298.35,802.3,0.795940181120814,0.387849418871227,0.387911289483268,802.197083677728,-0.0128276607593163,0.0159522250210036,-436.248992435985,19924.3549879546
303.33,821.1,0.795940181120814,0.38775659609247,0.387485725416139,821.567030432752,0.0568786302218469,-0.0698558526303893,-420.907960566166,22097.6586775256
308.32,840.5,0.795940181120814,0.387663631475788,0.387572808151635,840.661859644051,0.0192575424212688,-0.0234283839851551,-405.965240402447,22001.7455807167
313.33,859.5,0.795940181120814,0.387570339089514,0.387526082841041,859.581364886891,0.00946653716011069,-0.0114188945873261,-391.35069028926,20084.7937101877
318.31,877.9,0.795940181120814,0.387477649829304,0.387315184911562,878.207578600304,0.0350357216430698,-0.0419288487513005,-377.131175540464,16754.1075276967
323.31,896.7,0.795940181120814,0.387384632913933,0.387338556164938,896.789704299584,0.0100038250902466,-0.0118943151278073,-363.093483184902,12296.1129959007
328.3,915.7,0.795940181120814,0.387291846546658,0.387512071051714,915.259661070234,-0.048087684805682,0.0568626752718298,-349.285949552248,6992.66972863251
333.28,933.9,0.795940181120814,0.387199290428274,0.387326518392691,933.638950696521,-0.0279525970103295,0.032858522100236,-335.715115650322,1060.05231306295
338.28,952.1,0.795940181120814,0.387106407093404,0.387137516380559,952.034551120642,-0.00687416020989684,0.00803636586370877,-322.355682688109,-5365.6671281523
343.27,970,0.795940181120814,0.387013753943624,0.38687105971996,970.307535124125,0.0317046519716169,-0.036870582042626,-309.390735701539,-12105.5318398335
348.28,988,0.795940181120814,0.386920774047515,0.386687258001814,988.51510235424,0.0521358658138069,-0.0603524187286006,-296.888332649046,-19084.7229628586
353.29,1006,0.795940181120814,0.386827838817439,0.386602015085874,1006.5092822468,0.0506244778132581,-0.0583783556674616,-285.082614248014,-26182.0274224583
313.15,649.7,0,0.288867484491595,0.288865694348172,649.703396829562,0.000522830469756356,-0.000619710946731281,-475.202205323777,13303.9720131165
318.15,665.2,0,0.288816440618876,0.289220857280107,664.408388859275,-0.11900347876209,0.140025498674427,-454.181420708598,10031.5492143876
323.15,679.7,0,0.288765396746157,0.289148618691199,678.927171329298,-0.113701437502164,0.132710480327688,-434.728427519513,7253.90588674009
303.15,497.8,0,0.223572162509398,0.22334771905372,498.235319730081,0.0874487203859447,-0.100389714514906,-523.004110892381,21685.4240069208
308.15,510,0,0.223531327411223,0.223811874054414,509.43950483597,-0.109901012554844,0.125506633204403,-498.033525184026,17155.4589320932
313.15,521,0,0.223490492313048,0.223743525681312,520.479888674233,-0.0998294291299324,0.113218851346035,-475.202205323777,13303.9720131165
318.15,531.7,0,0.223449657214873,0.223598918352247,531.384743468089,-0.0592921820408587,0.0667985528528084,-454.181420708598,10031.5492143876
323.15,542.3,0,0.223408822116698,0.223467053797037,542.173768039389,-0.0232771456041555,0.0260650764762292,-434.728427519513,7253.90588674009
293.15,371.6,0,0.169179811739989,0.168879852985723,372.189507625769,0.158640372919626,-0.177301742554661,-581.354619042865,33272.3410419941
298.15,380.5,0,0.169154289803629,0.169107208229577,380.595246857418,0.0250320256026368,-0.0278335087493496,-550.567257684669,27011.3485718771
303.15,388.9,0,0.169123663479998,0.169153935761039,388.837055717755,-0.016185210142677,0.0178994946173196,-523.004110892381,21685.4240069208
308.15,396.9,0,0.169093037156366,0.169065516812982,396.958738338823,0.0147992791190483,-0.0162752670643102,-498.033525184026,17155.4589320932
313.15,404.9,0,0.169062410832735,0.169024065985499,404.983910880378,0.0207238528964262,-0.0226808827857417,-475.202205323777,13303.9720131165
318.15,412.6,0,0.169031784509103,0.168884994994833,412.929031837766,0.0797459616494489,-0.086841368146902,-454.181420708598,10031.5492143876
323.15,420.4,0,0.169001158185472,0.168824332769519,420.805615767579,0.0964832939056288,-0.104629706595616,-434.728427519513,7253.90588674009
288.15,281.6,0,0.127624994959418,0.12746805442539,281.917635628315,0.112796743009417,-0.122970060902232,-616.250799804354,40633.4622148313
293.15,287.8,0,0.12760457741033,0.127453072736506,288.115116545949,0.109491503109578,-0.11872981118586,-581.354619042865,33272.3410419941
298.15,294.1,0,0.12757905547397,0.127539110477657,294.185243259497,0.0289844472956891,-0.0313099953317452,-550.567257684669,27011.3485718771
303.15,300.3,0,0.127558637924883,0.127614883072972,300.177003089935,-0.040958012009699,0.0440935627756422,-523.004110892381,21685.4240069208
308.15,306,0,0.127533115988523,0.127493934305821,306.087720387075,0.028666793161791,-0.0307227518116223,-498.033525184026,17155.4589320932
313.15,311.7,0,0.127512698439436,0.127401971767744,311.953558123092,0.0813468473186595,-0.0868357999215658,-475.202205323777,13303.9720131165
318.15,317.4,0,0.127487176503076,0.127332976032627,317.760886847431,0.113700960123226,-0.120953710544463,-454.181420708598,10031.5492143876
323.15,323.1,0,0.127466758953989,0.127282676044817,323.5399936087,0.136178770875866,-0.144416403681758,-434.728427519513,7253.90588674009
283.15,212.8,0,0.0963504141444613,0.0964542079953051,212.586239606305,-0.100451312826516,0.107725381115803,-656.496350159799,49290.9959063921
288.15,217.5,0,0.0963351009826456,0.0964844169073904,217.18437178731,-0.145116419627574,0.154996385763605,-616.250799804354,40633.4622148313
293.15,222,0,0.0963197878208299,0.0964614478268565,221.693099153542,-0.138243624530723,0.147072589372878,-581.354619042865,33272.3410419941
298.15,226.4,0,0.0962993702717423,0.0964241681036239,226.123227080819,-0.12224952260658,0.129593611598346,-550.567257684669,27011.3485718771
303.15,230.6,0,0.0962840571099266,0.0963224694810606,230.512875748169,-0.0377815489293764,0.0398948406278444,-523.004110892381,21685.4240069208
308.15,234.6,0,0.0962687439481108,0.0961556652133942,234.862090370556,0.111717975513919,-0.117461524975915,-498.033525184026,17155.4589320932
313.15,239,0,0.0962483263990232,0.0961779353648274,239.166582814906,0.0696999225546127,-0.0731348136943087,-475.202205323777,13303.9720131165
318.15,243.2,0,0.0962330132372075,0.0961271196882239,243.455717976489,0.105147194280073,-0.11003869194302,-454.181420708598,10031.5492143876
323.15,247.4,0,0.0962125956881199,0.0960871534484918,247.708930050424,0.124870675191585,-0.130380267501283,-434.728427519513,7253.90588674009
353.15,1548.1,0,0.690419422397745,0.6922636540085,1545.26930439921,-0.182849660925814,0.267117573887263,-342.710903258601,-2369.27374231102
358.15,1586.3,0,0.690303440517063,0.692081774084757,1583.44831866405,-0.179769358630428,0.257616210975622,-330.527392450562,-3192.86170899694
343.15,1202,0,0.520979286906889,0.521977711494065,1200.24938267858,-0.145642040051799,0.191643816226085,-369.42027144158,-190.172430535276
348.15,1229.7,0,0.520882303548723,0.521874386325516,1227.89648144005,-0.146663296734876,0.190461985372447,-355.6474499659,-1377.63403241603
353.15,1257,0,0.520785320190557,0.521719164654102,1255.24296197654,-0.139780272351643,0.179314667165183,-342.710903258601,-2369.27374231102
358.15,1283.8,0,0.520692003230111,0.521449619673685,1282.32693985899,-0.114742182661941,0.145501839643076,-330.527392450562,-3192.86170899694
328.15,895.7,0,0.391450355495052,0.392031929841388,894.627657260177,-0.119721194576701,0.148569119473953,-416.659001656209,4899.45557442392
333.15,916,0,0.391378894073245,0.391937282821762,914.935641210184,-0.116196374434008,0.142672166785872,-399.828063441305,2907.29293124489
338.15,936.1,0,0.391307432651438,0.391861675160892,935.00962909588,-0.116480173498563,0.141638635815849,-384.116173964052,1225.51602645858
343.15,955.7,0,0.39123086684236,0.391646172063275,954.857888096997,-0.0881146701896683,0.106153490461382,-369.42027144158,-190.172430535276
348.15,975,0,0.391159405420553,0.391390232875453,974.518214791657,-0.0494138675224069,0.0590110966785013,-355.6474499659,-1377.63403241603
353.15,994.1,0,0.391087943998746,0.391135410248758,993.998142003066,-0.0102462525836636,0.0121369760280947,-342.710903258601,-2369.27374231102
358.15,1013,0,0.39101796468317,0.390872957547652,1013.31957694906,0.0315475764128356,-0.0370845200516439,-330.527392450562,-3192.86170899694
328.15,709.5,0,0.296432186428557,0.296562400865535,709.232047398912,-0.0377663990257825,0.0439272261717206,-416.659001656209,4899.45557442392
333.15,723.9,0,0.296381142555838,0.296388939221356,723.88350559804,-0.00227854703139169,0.00263062131758228,-399.828063441305,2907.29293124489
338.15,738.1,0,0.296324994295847,0.296194731041272,738.383000963111,0.0383418186032471,-0.0439595906800387,-384.116173964052,1225.51602645858
343.15,752.1,0,0.296268846035856,0.295976095190745,752.752461010808,0.086751896131912,-0.0988125646784651,-369.42027144158,-190.172430535276
348.15,766,0,0.296212697775865,0.295773803547057,767.002510447629,0.130876037549462,-0.14816860725548,-355.6474499659,-1377.63403241603
353.15,780.2,0,0.296156549515874,0.295753006782194,781.143796341531,0.120968513398029,-0.136259938988439,-342.710903258601,-2369.27374231102
358.15,794.1,0,0.296100401255883,0.295645926808071,795.187503682788,0.13694795149073,-0.153486603153916,-330.527392450562,-3192.86170899694
323.15,544.2,0,0.224261254791106,0.224343973907699,544.020850514901,-0.0329197877799925,0.0368851573004491,-434.728427519513,7253.90588674009
328.15,554.5,0,0.22422041969293,0.224105753628075,554.754642169909,0.0459228439872068,-0.0511398850347561,-416.659001656209,4899.45557442392
333.15,564.7,0,0.224179584594755,0.223873569842714,565.396163877229,0.123280304095838,-0.136504290787334,-399.828063441305,2907.29293124489
338.15,575.1,0,0.22413874949658,0.223772182265485,575.953482967035,0.148406010612958,-0.163544782826585,-384.116173964052,1225.51602645858
343.15,585.5,0,0.224097914398405,0.223705875720432,586.433453879534,0.159428502055415,-0.174940797207074,-369.42027144158,-190.172430535276
348.15,595.8,0,0.224057079300229,0.223628654500572,596.842433101449,0.1749635954094,-0.191212346869692,-355.6474499659,-1377.63403241603
353.15,606.3,0,0.224016244202054,0.223659358080647,607.186754414726,0.146256707030485,-0.159312608189582,-342.710903258601,-2369.27374231102
358.15,616.5,0,0.223974077443026,0.223591701230007,617.469652338778,0.157283428836625,-0.170723423614143,-330.527392450562,-3192.86170899694
323.15,422,0,0.169409509167224,0.169522025288714,421.742045975876,-0.061126546000905,0.0664166504249141,-434.728427519513,7253.90588674009
328.15,429.7,0,0.169378882843593,0.16943032980201,429.579389660186,-0.0280684989094172,0.0303738916877469,-416.659001656209,4899.45557442392
333.15,437.3,0,0.169348256519961,0.169322294136645,437.362194375327,0.0142223588673833,-0.0153307650461912,-399.828063441305,2907.29293124489
338.15,445,0,0.16931763019633,0.169278702083616,445.095223775159,0.0213986011592394,-0.0229911750294558,-384.116173964052,1225.51602645858
343.15,452.6,0,0.169287003872699,0.169213883177422,452.782528550542,0.0403288887630527,-0.0431933306184754,-369.42027144158,-190.172430535276
348.15,460.1,0,0.169251273161795,0.169127601894907,460.414862388903,0.0684334685727283,-0.0730696228028122,-355.6474499659,-1377.63403241603
353.15,467.9,0,0.169220646838164,0.169173757208505,468.021683934216,0.026006397566973,-0.0277091658348263,-342.710903258601,-2369.27374231102
358.15,475.5,0,0.169192870480117,0.169154423944833,475.601651459698,0.0213778043528956,-0.0227234960752644,-330.527392450562,-3192.86170899694
323.15,325.1,0,0.128018032779354,0.128119694059214,324.857173756622,-0.0746927847978137,0.0794116872859022,-434.728427519513,7253.90588674009
328.15,330.8,0,0.127992510842995,0.128068046482215,330.615848790852,-0.0556684429104035,0.059015671091243,-416.659001656209,4899.45557442392
333.15,336.5,0,0.127972093293907,0.128030473403552,336.354819457621,-0.0431442919402406,0.0456194066552724,-399.828063441305,2907.29293124489
338.15,342.3,0,0.127946571357548,0.128044496589841,342.051737343661,-0.072527799105878,0.0765360347329643,-384.116173964052,1225.51602645858
343.15,347.9,0,0.12792615380846,0.127990175999132,347.734609747263,-0.0475395954979049,0.0500462092906393,-369.42027144158,-190.172430535276
348.15,353.5,0,0.1279006318721,0.12794642975614,353.37950239178,-0.0340870178841393,0.0358073946697307,-355.6474499659,-1377.63403241603
353.15,359.3,0,0.127875109935741,0.127986545395236,359.001528947805,-0.0830701509030653,0.0871439794273054,-342.710903258601,-2369.27374231102
358.15,364.9,0,0.12785174159523,0.127958579136869,364.608808336214,-0.0798004011472205,0.0835636185371865,-330.527392450562,-3192.86170899694
323.15,249,0,0.096794495837117,0.096737000473166,249.141513092636,0.0568325673235649,-0.0593994146606464,-434.728427519513,7253.90588674009
328.15,253.3,0,0.0967740782880294,0.0967337171460036,253.401256664774,0.0399749959627154,-0.041706563100104,-416.659001656209,4899.45557442392
333.15,257.6,0,0.0967587651262136,0.0967373284363046,257.654789423433,0.0212691861154358,-0.0221547783097916,-399.828063441305,2907.29293124489
338.15,261.8,0,0.096738347577126,0.096708422686566,261.877885470295,0.02974998865339,-0.0309338450671499,-384.116173964052,1225.51602645858
343.15,266.1,0,0.0967230344153103,0.0967236919649757,266.098258032173,-0.000654629021903744,0.000679827374466471,-369.42027144158,-190.172430535276
348.15,270.4,0,0.0967026168662227,0.0967432873381729,270.290376884629,-0.0405410929626666,0.0420572609803008,-355.6474499659,-1377.63403241603
353.15,274.6,0,0.0966821993171351,0.0967300617695249,274.468789459185,-0.0477824256428169,0.0495049272025666,-342.710903258601,-2369.27374231102
358.15,278.9,0,0.0966685144859846,0.0967569324784512,278.653565129529,-0.0883595806635077,0.0914651403683476,-330.527392450562,-3192.86170899694
353.15,1092.1,0,0.438221856067509,0.437836211629212,1092.89082867304,0.0724135768738381,-0.0880021005245133,-342.710903258601,-2369.27374231102
353.15,861.7,0,0.331484013824723,0.331136209750031,862.488527226733,0.0915083238636262,-0.104923332705654,-342.710903258601,-2369.27374231102
353.15,672.3,0,0.250747920345016,0.250511458668782,672.874723184756,0.0854861199994319,-0.0943025473184643,-342.710903258601,-2369.27374231102
353.15,520,0,0.189668822249412,0.189408929198595,520.663772812809,0.127648617847937,-0.137024655783991,-342.710903258601,-2369.27374231102
353.15,400.2,0,0.14347411743868,0.143346261988752,400.538456396336,0.0845718131774325,-0.0891139476654697,-342.710903258601,-2369.27374231102
353.15,306.7,0,0.108529482175224,0.10849045115564,306.806070784953,0.0345845402520301,-0.0359635177487412,-342.710903258601,-2369.27374231102
353.15,234.2,0,0.0820938604940332,0.0820718734772607,234.260923678616,0.0260135263089826,-0.026782778444314,-342.710903258601,-2369.27374231102
353.15,178.4,0,0.062099975549985,0.0620795039945326,178.457549448442,0.0322586594403538,-0.0329654806964128,-342.710903258601,-2369.27374231102
353.15,1750.7,0,0.83256639914573,0.838717529677772,1743.07333522584,-0.435635161601513,0.738815611385858,-342.710903258601,-2369.27374231102
