363.15,370.6,0,0.12783,0.12801,370.11,-0.13238,0.13849
368.15,376.2,0,0.1278,0.12799,375.68,-0.13763,0.14376
373.15,381.8,0,0.12778,0.12798,381.23,-0.14893,0.15536
378.15,387.5,0,0.12775,0.12801,386.76,-0.19157,0.19964
383.15,393.1,0,0.12773,0.12801,392.28,-0.20931,0.2179
388.15,398.7,0,0.12771,0.12802,397.76,-0.23556,0.24499
393.15,404.4,0,0.12768,0.12807,403.22,-0.29073,0.30221
323.15,249,0,0.096794,0.096825,248.93,-0.029966,0.031368
328.15,253.3,0,0.096774,0.09681,253.21,-0.035161,0.036733
333.15,257.6,0,0.096759,0.096802,257.49,-0.042643,0.04447
338.15,261.8,0,0.096738,0.096762,261.74,-0.023758,0.024728
343.15,266.1,0,0.096723,0.096768,265.98,-0.044789,0.046551
348.15,270.4,0,0.096703,0.096779,270.19,-0.076529,0.079443
353.15,274.6,0,0.096682,0.096759,274.39,-0.077029,0.079848
358.15,278.9,0,0.096667,0.096781,278.58,-0.11404,0.1181
363.15,283.2,0,0.096646,0.096807,282.75,-0.16036,0.16594
368.15,287.5,0,0.096631,0.096836,286.91,-0.20537,0.21237
373.15,291.7,0,0.096611,0.096835,291.04,-0.22472,0.23217
393.15,308.8,0,0.096534,0.096964,307.47,-0.43129,0.4449
378.15,295.9,0,0.09659,0.096838,295.17,-0.24816,0.25619
383.15,300.2,0,0.096575,0.096877,299.29,-0.30343,0.31314
388.15,304.5,0,0.096555,0.096919,303.38,-0.36627,0.37789
353.15,1092.1,0,0.43822,0.43777,1093,0.084745,-0.10269
353.15,861.7,0,0.33148,0.33124,862.25,0.063416,-0.072668
353.15,672.3,0,0.25075,0.25063,672.6,0.044339,-0.048924
353.15,520,0,0.18967,0.18949,520.45,0.085713,-0.092059
353.15,400.2,0,0.14347,0.1434,400.39,0.046927,-0.049477
353.15,306.7,0,0.10853,0.10853,306.71,0.002826,-0.0029403
353.15,234.2,0,0.082094,0.082094,234.2,0.00014712,-0.00015154
353.15,178.4,0,0.0621,0.062093,178.42,0.011652,-0.011912
353.15,1750.7,0,0.83257,0.83234,1751,0.016969,-0.027784
353.15,1452.6,0,0.62978,0.63093,1450.7,-0.13267,0.18241
353.15,1170.8,0,0.47638,0.47676,1170,-0.064408,0.079938
353.15,927.5,0,0.36035,0.36062,926.89,-0.065535,0.076307
353.15,725.7,0,0.27258,0.2728,725.17,-0.073554,0.082079
353.15,562.4,0,0.20619,0.20621,562.33,-0.012089,0.013089
353.15,432.9,0,0.15596,0.15582,433.27,0.086405,-0.091521
353.15,331.8,0,0.11798,0.1178,332.28,0.14486,-0.15105
353.15,254,0,0.08924,0.089262,253.94,-0.023445,0.024221
323.15,903.4,0,0.41005,0.40793,907.12,0.41208,-0.51672
323.15,722.5,0,0.31017,0.31091,721.05,-0.20082,0.23727
323.15,566.5,0,0.23462,0.235,565.69,-0.14248,0.16072
323.15,439.9,0,0.17748,0.17759,439.65,-0.05655,0.061728
323.15,339.3,0,0.13425,0.13423,339.34,0.011576,-0.012343
323.15,260.4,0,0.10155,0.10147,260.59,0.073011,-0.076524
323.15,199.3,0,0.076816,0.076792,199.36,0.029987,-0.031066
323.15,888.8,0,0.40132,0.39967,891.72,0.32804,-0.40923
323.15,709.2,0,0.30357,0.30419,707.97,-0.17293,0.2034
323.15,555.7,0,0.22963,0.22997,554.97,-0.13209,0.14855
323.15,431.3,0,0.1737,0.17381,431.05,-0.05891,0.064175
323.15,332.5,0,0.13139,0.13137,332.55,0.016322,-0.017377
323.15,255.1,0,0.099388,0.09931,255.29,0.074471,-0.07797
323.15,195.1,0,0.075177,0.075116,195.25,0.078499,-0.081218
400.03,3726,1,1.5489,1.5508,3722.8,-0.085344,0.12638
400.03,2953.7,1,1.1231,1.124,2951.9,-0.060072,0.078751
400.04,2285.2,1,0.81428,0.81471,2284.2,-0.043699,0.052771
400.03,1736.5,1,0.59037,0.59058,1735.9,-0.031779,0.036291
400.04,1302.4,1,0.42798,0.42809,1302.1,-0.022516,0.024738
400.04,967.62,1,0.31027,0.31032,967.49,-0.013196,0.014112
400.03,714,1,0.22492,0.22494,713.94,-0.0087921,0.0092254
400.03,524.3,1,0.16305,0.16306,524.27,-0.0059262,0.0061347
400.03,383.61,1,0.11819,0.1182,383.59,-0.0044787,0.0045916
400.03,279.93,1,0.085669,0.085672,279.92,-0.003077,0.0031328
400.04,203.92,1,0.062103,0.062104,203.92,-0.00092767,0.00093978
400.04,148.33,1,0.045011,0.045013,148.32,-0.00475,0.004795
400.04,107.78,1,0.032623,0.032625,107.78,-0.0033608,0.0033838
390.03,3549.2,1,1.5499,1.5495,3549.8,0.01602,-0.024777
390.02,2835.1,1,1.1238,1.1232,2836.2,0.037903,-0.050864
390.03,2204.5,1,0.81479,0.81444,2205.3,0.035537,-0.043509
390.02,1680.8,1,0.59073,0.59052,1681.3,0.029935,-0.034479
390.03,1263.5,1,0.42825,0.42812,1263.8,0.027476,-0.030356
390.03,940.27,1,0.31046,0.3104,940.46,0.019749,-0.021199
390.03,694.61,1,0.22506,0.22502,694.72,0.016181,-0.017022
390.03,510.46,1,0.16315,0.16313,510.52,0.012389,-0.012848
390.03,373.69,1,0.11826,0.11825,373.72,0.0085015,-0.0087269
390.04,272.82,1,0.085724,0.085717,272.84,0.0081635,-0.0083188
390.03,198.78,1,0.062136,0.062134,198.79,0.0036018,-0.0036512
390.04,144.64,1,0.045044,0.045042,144.65,0.0046341,-0.0046799
390.03,105.11,1,0.032645,0.032644,105.11,0.0030167,-0.0030383
380.03,3369.3,1,1.5506,1.5494,3370.9,0.046394,-0.075729
380.02,2714.6,1,1.1243,1.123,2716.8,0.08205,-0.11328
380.02,2122.6,1,0.81516,0.81441,2124.2,0.073428,-0.091401
380.02,1624.5,1,0.59098,0.5906,1625.4,0.055552,-0.064651
380.03,1224.3,1,0.42844,0.42823,1224.8,0.042143,-0.046879
380.02,912.63,1,0.31059,0.31048,912.94,0.033968,-0.03663
380.02,675.02,1,0.22515,0.22509,675.2,0.02602,-0.027458
380.03,496.49,1,0.16322,0.16318,496.58,0.019105,-0.019856
380.03,363.67,1,0.1183,0.11829,363.72,0.014929,-0.015348
380.03,265.63,1,0.085757,0.085749,265.66,0.010107,-0.010311
380.02,193.62,1,0.062169,0.062164,193.64,0.0084815,-0.0086044
380.04,140.89,1,0.045055,0.045054,140.89,0.0022166,-0.0022398
380.04,102.41,1,0.032656,0.032655,102.41,0.0035408,-0.0035676
370.02,3185.9,1,1.5513,1.5506,3186.8,0.027068,-0.047226
370.02,2592.5,1,1.1248,1.1237,2594.2,0.066527,-0.095062
370.02,2039.9,1,0.8155,0.81485,2041.2,0.06207,-0.078819
370.02,1567.6,1,0.59122,0.59089,1568.4,0.048171,-0.05676
370.02,1184.7,1,0.42861,0.42843,1185.2,0.038418,-0.043081
370.02,884.84,1,0.31071,0.31062,885.07,0.026487,-0.028719
370.02,655.34,1,0.22524,0.2252,655.47,0.01973,-0.020899
370.02,482.47,1,0.16328,0.16326,482.54,0.01474,-0.01536
370.03,353.66,1,0.11836,0.11835,353.7,0.011152,-0.011486
370.03,258.42,1,0.08579,0.085784,258.44,0.0076624,-0.0078271
370.02,188.43,1,0.062191,0.062189,188.44,0.0037488,-0.0038069
370.02,137.15,1,0.045077,0.045075,137.16,0.0053024,-0.0053615
370.02,99.731,1,0.032678,0.032677,99.734,0.0028598,-0.0028828
360.01,2998.4,1,1.5521,1.5522,2998.3,-0.0035907,0.0067962
360.01,2468.4,1,1.1253,1.1252,2468.6,0.0063969,-0.0095245
360.01,1956.3,1,0.81585,0.81588,1956.2,-0.0026068,0.00339
360.01,1510.3,1,0.59148,0.59151,1510.2,-0.0054892,0.0065646
360.01,1145,1,0.42879,0.42885,1144.9,-0.012535,0.014195
360.01,856.95,1,0.31085,0.31087,856.88,-0.0076525,0.0083519
360.01,635.61,1,0.22534,0.22536,635.57,-0.0063258,0.006731
360.01,468.41,1,0.16335,0.16336,468.38,-0.0057182,0.0059774
360.01,343.58,1,0.1184,0.11841,343.56,-0.0046076,0.0047565
360.01,251.22,1,0.085834,0.085837,251.21,-0.0026773,0.0027393
360.01,183.22,1,0.062213,0.062214,183.22,-0.0021769,0.0022131
360.01,133.41,1,0.045099,0.045099,133.41,0.00017366,-0.00017573
360.01,97.019,1,0.032689,0.03269,97.017,-0.0018778,0.0018941
350.01,2805.1,1,1.5527,1.5505,2807,0.067909,-0.14139
350.01,2341.8,1,1.1257,1.1269,2340.2,-0.068268,0.10666
350.01,1871.4,1,0.81617,0.8173,1869.5,-0.10397,0.13903
350.01,1452.4,1,0.5917,0.59244,1450.9,-0.10399,0.12656
