T,P,X1,rho,RHOcal,P_cal,Dev_P,Dev_RHO,Var9,Var10
328.15,330.8,0,0.127994666846344,0.128099751953822,330.543939808749,-0.0774063456018685,0.0821011609832597,-418.38524679294,4898.43482511684
333.15,336.5,0,0.127974248953328,0.128061198351007,336.283879796636,-0.0642259148184333,0.0679428856898546,-401.509887276717,2906.35205305012
338.15,342.3,0,0.127948726587057,0.128074325421602,341.981731069959,-0.0929795296643712,0.0981634111527452,-385.755764898666,1224.64767032622
343.15,347.9,0,0.127928308694041,0.128019128692901,347.66549130819,-0.0674069249237938,0.0709928863966311,-371.01967970569,-190.974839821625
348.15,353.5,0,0.12790278632777,0.127974561368593,353.31123982051,-0.0533975048062647,0.0561168703852907,-357.20859774884,-1378.37638766163
353.15,359.3,0,0.1278772639615,0.128013939392159,358.934086345614,-0.101840705367697,0.106880164952712,-344.235594050393,-2369.96133339473
358.15,364.9,0,0.12785174159523,0.127985245910994,364.536281626474,-0.0996761780010373,0.104421194501339,-332.017319651316,-3193.49929212077
363.15,370.6,0,0.127831323702213,0.127999349705561,370.134357633173,-0.125645538809308,0.131443529239692,-320.472526213336,-3872.81638916839
368.15,376.2,0,0.127805801335943,0.12798223952454,375.702807696497,-0.132161696837518,0.138051783841653,-309.521310315945,-4428.37788036179
373.15,381.8,0,0.127780278969672,0.127969404213799,381.258257980704,-0.141891571318899,0.148008163428643,-299.084834360457,-4877.78016864987
378.15,387.5,0,0.127754756603402,0.12799400411473,386.803591158486,-0.179718410713342,0.187270922577898,-289.085350666962,-5236.16709010451
383.15,393.1,0,0.127734338710385,0.127985616356401,392.356933568102,-0.18902732940668,0.196718946958922,-279.446406433951,-5516.5827665078
388.15,398.7,0,0.127708816344115,0.127978010636215,397.891486464136,-0.202787443156299,0.210787555476674,-270.093144546007,-5730.27121569186
393.15,404.4,0,0.127683293977845,0.128002870589272,403.425367522178,-0.241007041993616,0.25028850797302,-260.95264234306,-5886.93118448538
323.15,249,0,0.0967961263173369,0.0967551200105575,249.10088989348,0.0405180295099152,-0.0423635824485476,-436.501431500724,7252.79703805864
328.15,253.3,0,0.0967757084243206,0.0967512915067645,253.361233546276,0.0241743175192427,-0.0252304198580786,-418.38524679294,4898.43482511684
333.15,257.6,0,0.0967603950045583,0.096754392257631,257.615336713487,0.00595369312369841,-0.00620372304907622,-401.509887276717,2906.35205305012
338.15,261.8,0,0.0967399771115419,0.0967249937050534,261.838983633061,0.0148906161426194,-0.0154883295777669,-385.755764898666,1224.64767032622
343.15,266.1,0,0.0967246636917797,0.0967398131569617,266.059879989299,-0.0150770427288453,0.0156624635370278,-371.01967970569,-190.974839821625
348.15,270.4,0,0.0967042457987633,0.0967589848330937,270.252505344282,-0.0545468401323304,0.0566045822272159,-357.20859774884,-1378.37638766163
353.15,274.6,0,0.0966838279057469,0.096745347540098,274.431403868214,-0.0613969889972069,0.0636297048675837,-344.235594050393,-2369.96133339473
358.15,278.9,0,0.0966685144859846,0.0967718408871314,278.612103251141,-0.10322579736771,0.106887337305373,-332.017319651316,-3193.49929212077
363.15,283.2,0,0.0966480965929683,0.096800727900176,282.76776951456,-0.152623758983036,0.157924793749928,-320.472526213336,-3872.81638916839
368.15,287.5,0,0.096632783173206,0.0968313912680568,286.928550399919,-0.198765078288904,0.205528691536118,-309.521310315945,-4428.37788036179
373.15,291.7,0,0.0966123652801896,0.0968289988096513,291.066867654331,-0.217049141470414,0.224229609567465,-299.084834360457,-4877.78016864987
393.15,308.8,0,0.0965357981813783,0.0969256350934802,307.590241377381,-0.391761211988149,0.403826269058789,-260.95264234306,-5886.93118448538
378.15,295.9,0,0.0965919473871733,0.0968282025459493,295.198835599961,-0.236959918904747,0.244590946933795,-289.085350666962,-5236.16709010451
383.15,300.2,0,0.096576633967411,0.0968615436639436,299.341576695363,-0.285950467900315,0.295008932107466,-279.446406433951,-5516.5827665078
388.15,304.5,0,0.0965562160743946,0.0968942135766912,303.466372036573,-0.339450891108908,0.350052555949475,-270.093144546007,-5730.27121569186
