T,P,X1,rho,RHOcal,P_cal,Dev_P,Dev_RHO,Bm,Cm
328.15,895.7,0,0.391450355495052,0.39266023295027,893.464746439332,-0.249553819433709,0.309075579632136,-0.429022790155409,0.0293782182396621
333.15,916,0,0.391378894073245,0.392730474753994,913.423577232956,-0.281268861030985,0.345338162383475,-0.411375900894226,0.023307240136101
338.15,936.1,0,0.391307432651438,0.392766821828503,933.232940221067,-0.30627708353088,0.372952071770234,-0.39484348740319,0.0180928406849344
343.15,955.7,0,0.39123086684236,0.392599121877074,952.932157741673,-0.289614131874709,0.349730849653333,-0.379232048590499,0.0136175914495116
348.15,975,0,0.391159405420553,0.392331235673944,972.5612025379,-0.250133073035916,0.299578697879226,-0.364430799901864,0.00978075637563239
353.15,994.1,0,0.391087943998746,0.392023870323514,992.097798292864,-0.201408480750026,0.239313519920306,-0.350409410210538,0.00649578689953029
358.15,1013,0,0.391011378189668,0.391700110080442,1011.4869319837,-0.149365055903207,0.17614113787773,-0.337211440772935,0.00368821561651222
363.15,1032,0,0.390939916767861,0.391526983460659,1030.67706568401,-0.128191309689139,0.150168009870142,-0.324945400061914,0.00129388129532984
368.15,1050.8,0,0.390863350958783,0.391407214664659,1049.54445078179,-0.119485079768664,0.139144205907788,-0.313774721207666,-0.000742569988654268
373.15,1069.6,0,0.390791889536976,0.391474943165214,1067.987023479,-0.150801843772997,0.174787053295065,-0.303907533423008,-0.00246895309519915
378.15,1088.4,0,0.390715323727897,0.391779300363727,1085.83453066421,-0.235710155805759,0.272315051705238,-0.295586788704055,-0.00392661900514236
383.15,1107.2,0,0.390638757918819,0.392374755722116,1102.93460553072,-0.385241552499708,0.444399785762687,-0.289081086169552,-0.00515136805095959
388.15,1125.9,0,0.390567296497012,0.393281027449539,1119.12132477856,-0.602067254768219,0.69481776299928,-0.284676383688749,-0.00617422699774073
393.15,1144.4,0,0.390490730687934,0.394526033945877,1134.17918122397,-0.893115936388501,1.03339284157504,-0.282668681619143,-0.00702211143605937
328.15,709.5,0,0.296432186428557,0.297158538949196,708.007538294992,-0.210354010571944,0.24503159707101,-0.429022790155409,0.0293782182396621
333.15,723.9,0,0.296381142555838,0.29702314290378,722.54485566718,-0.187200488026022,0.216613088945513,-0.411375900894226,0.023307240136101
338.15,738.1,0,0.296324994295847,0.296847216962631,736.968629296225,-0.153281493534015,0.176233080852601,-0.39484348740319,0.0180928406849344
343.15,752.1,0,0.296268846035856,0.296620016457061,751.319757507922,-0.103741855082858,0.118530998417106,-0.379232048590499,0.0136175914495116
348.15,766,0,0.296212697775865,0.296383464063704,765.611167924487,-0.050761367560495,0.0576498877734958,-0.364430799901864,0.00978075637563239
353.15,780.2,0,0.296156549515874,0.296312096377669,779.837315914212,-0.0464860402188787,0.0525218375379779,-0.350409410210538,0.00649578689953029
358.15,794.1,0,0.296100401255883,0.296153050690979,793.974379453068,-0.0158192352262436,0.0177809401378537,-0.337211440772935,0.00368821561651222
363.15,807.8,0,0.296044252995892,0.295969960683287,807.981240353857,0.022436290400703,-0.0250950024712853,-0.324945400061914,0.00129388129532984
368.15,821.6,0,0.295988104735902,0.295907459002825,821.800958235928,0.0244593763300806,-0.0272462750315373,-0.313774721207666,-0.000742569988654268
373.15,835.5,0,0.295931956475911,0.295986029415018,835.362525032771,-0.0164542151082357,0.0182720851614035,-0.303907533423008,-0.00246895309519915
378.15,849.3,0,0.29587580821592,0.296152670543006,848.582748710531,-0.0844520533932522,0.0935738304376389,-0.295586788704055,-0.00392661900514236
383.15,863,0,0.295819659955929,0.296438736511676,861.368160236318,-0.18908919625512,0.209274987280767,-0.289081086169552,-0.00515136805095959
388.15,876.7,0,0.295763511695938,0.296915015181473,873.616871483943,-0.351674291782538,0.389332503841384,-0.284676383688749,-0.00617422699774073
393.15,890.5,0,0.295707363435947,0.297652358187045,885.220336579178,-0.592887526201258,0.657743090499398,-0.282668681619143,-0.00702211143605937
323.15,544.2,0,0.224261254791106,0.224768173470559,543.104524535313,-0.201300158891392,0.226039348582988,-0.448055581838515,0.0364428812893428
328.15,554.5,0,0.22422041969293,0.22453118662872,553.811589765011,-0.124149726778893,0.138598855632726,-0.429022790155409,0.0293782182396621
333.15,564.7,0,0.224179584594755,0.22430069275891,564.425248742488,-0.0486543753341159,0.0540228336910294,-0.411375900894226,0.023307240136101
338.15,575.1,0,0.22413874949658,0.224193759585782,574.972294888445,-0.0222057227534099,0.024542873254178,-0.39484348740319,0.0180928406849344
343.15,585.5,0,0.224097914398405,0.224110146371373,585.470961453055,-0.00495961519123175,0.0054583162906663,-0.379232048590499,0.0136175914495116
348.15,595.8,0,0.224057079300229,0.224003756024678,595.929376167372,0.0217146974440923,-0.0237989693152956,-0.364430799901864,0.00978075637563239
353.15,606.3,0,0.224016244202054,0.223998082935579,606.345006294768,0.00742310650962542,-0.00810712032959629,-0.350409410210538,0.00649578689953029
358.15,616.5,0,0.223970304716607,0.223894458994755,616.691869320212,0.0311223552655208,-0.033864186570519,-0.337211440772935,0.00368821561651222
363.15,626.8,0,0.223929469618432,0.223862627659003,626.972493618016,0.027519722082962,-0.0298495591234228,-0.324945400061914,0.00129388129532984
368.15,636.8,0,0.223888634520257,0.223758598749276,637.142080297474,0.0537186396786902,-0.0580805592294312,-0.313774721207666,-0.000742569988654268
373.15,646.9,0,0.223842695034809,0.223750619894867,647.146700716703,0.0381358350135863,-0.0411338596187865,-0.303907533423008,-0.00246895309519915
378.15,657.1,0,0.223801859936634,0.223850940989639,656.966194838714,-0.0203629829989485,0.0219305831591281,-0.295586788704055,-0.00392661900514236
383.15,667.1,0,0.223755920451187,0.223965312853966,666.519798337296,-0.0869737164899304,0.0935807206157223,-0.289081086169552,-0.00515136805095959
388.15,677.1,0,0.223715085353012,0.224185253470139,675.777538162808,-0.195312632874251,0.210163796681469,-0.284676383688749,-0.00617422699774073
393.15,687.1,0,0.223669145867565,0.224528759933503,684.649052835981,-0.356708945425606,0.384323936412421,-0.282668681619143,-0.00702211143605937
323.15,422,0,0.169409509167224,0.169804941512122,421.095689663599,-0.214291548910179,0.233418033522415,-0.448055581838515,0.0364428812893428
328.15,429.7,0,0.169378882843593,0.169705537934657,428.936158598012,-0.177761555035693,0.192854673250878,-0.429022790155409,0.0293782182396621
333.15,437.3,0,0.169348256519961,0.169591305719198,436.719285605545,-0.13279542521275,0.143520343362969,-0.411375900894226,0.023307240136101
338.15,445,0,0.16931763019633,0.169538648021081,444.460776644749,-0.121173787696767,0.130534442570964,-0.39484348740319,0.0180928406849344
343.15,452.6,0,0.169287003872699,0.169459138540499,452.171399672138,-0.0946973769027086,0.101682151531236,-0.379232048590499,0.0136175914495116
348.15,460.1,0,0.169251273161795,0.16935240125062,459.843144871523,-0.055825935335061,0.0597502677145808,-0.364430799901864,0.00978075637563239
353.15,467.9,0,0.169220646838164,0.169374915806215,467.500521242499,-0.085376951806049,0.0911643885861339,-0.350409410210538,0.00649578689953029
358.15,475.5,0,0.169190020514532,0.169332658859382,475.123603212379,-0.0791581046522253,0.084306594688855,-0.337211440772935,0.00368821561651222
363.15,483,0,0.169159394190901,0.169271216653945,482.6994586894,-0.0622238738303005,0.066104790442648,-0.324945400061914,0.00129388129532984
368.15,490.4,0,0.169123663479998,0.16919824338998,490.195963478754,-0.0416061421790367,0.0440978562361499,-0.313774721207666,-0.000742569988654268
373.15,497.9,0,0.169093037156366,0.169194370072113,497.618000940627,-0.0566376901733607,0.0599273142473424,-0.303907533423008,-0.00246895309519915
378.15,505.4,0,0.169062410832735,0.169230328552038,504.925021587616,-0.0939806910138766,0.0993229177771516,-0.295586788704055,-0.00392661900514236
383.15,512.9,0,0.169026680121832,0.169314867229178,512.072133629516,-0.161408923861116,0.170497998978107,-0.289081086169552,-0.00515136805095959
388.15,520.5,0,0.1689960537982,0.169491692187344,519.055438346361,-0.277533458912321,0.293284001610805,-0.284676383688749,-0.00617422699774073
393.15,528.3,0,0.168965427474569,0.169803233376037,525.825278823573,-0.468431038505986,0.495844572461328,-0.282668681619143,-0.00702211143605937
323.15,325.1,0,0.128018032779354,0.128297136403747,324.434878828692,-0.20458971741252,0.218018991804117,-0.448055581838515,0.0364428812893428
328.15,330.8,0,0.127992510842995,0.128237837232346,330.203270268629,-0.180389882518509,0.191672456251718,-0.429022790155409,0.0293782182396621
333.15,336.5,0,0.127972093293907,0.128193999669327,335.949401097218,-0.163625231138693,0.173402161133846,-0.411375900894226,0.023307240136101
338.15,342.3,0,0.127946571357548,0.12820062201312,341.657336584686,-0.187748587588053,0.198559955829523,-0.39484348740319,0.0180928406849344
343.15,347.9,0,0.12792615380846,0.128136026049425,347.358961465003,-0.155515531761163,0.164057336765931,-0.379232048590499,0.0136175914495116
348.15,353.5,0,0.1279006318721,0.128079165124842,353.031168828854,-0.132625508103474,0.139587467339842,-0.364430799901864,0.00978075637563239
353.15,359.3,0,0.127875109935741,0.128104623960604,358.686326648434,-0.170796925011358,0.179482954093615,-0.350409410210538,0.00649578689953029
358.15,364.9,0,0.127849587999381,0.128062561327779,364.320421224774,-0.158832221218501,0.166581161292797,-0.337211440772935,0.00368821561651222
363.15,370.6,0,0.127829170450294,0.128067460338224,369.940294944875,-0.178009998684585,0.186412762510239,-0.324945400061914,0.00129388129532984
368.15,376.2,0,0.127803648513934,0.128049595150748,375.507635343386,-0.184041641843234,0.192441013753375,-0.313774721207666,-0.000742569988654268
373.15,381.8,0,0.127778126577575,0.128049581504427,381.023387035368,-0.203408319704578,0.212442406320435,-0.303907533423008,-0.00246895309519915
378.15,387.5,0,0.127752604641215,0.128106289432318,386.472297625165,-0.265213516086401,0.27685133473106,-0.295586788704055,-0.00392661900514236
383.15,393.1,0,0.127732187092128,0.128155275306191,391.852225732811,-0.317419045329081,0.331230697363688,-0.289081086169552,-0.00515136805095959
388.15,398.7,0,0.127706665155768,0.128236740895855,397.114482109188,-0.3976719063988,0.415072885538262,-0.284676383688749,-0.00617422699774073
393.15,404.4,0,0.127681143219409,0.128389195181512,402.253844030962,-0.53070127819933,0.554547010036704,-0.282668681619143,-0.00702211143605937
323.15,249,0,0.096794495837117,0.096844507242724,248.877149857211,-0.0493374067426922,0.0516676130956667,-0.448055581838515,0.0364428812893428
328.15,253.3,0,0.0967740782880294,0.0968356320411489,253.145869573076,-0.0608489644391112,0.0636056206460264,-0.429022790155409,0.0293782182396621
333.15,257.6,0,0.0967587651262136,0.0968346096029957,257.40650861836,-0.0751131139905954,0.0783851227154034,-0.411375900894226,0.023307240136101
338.15,261.8,0,0.096738347577126,0.0968004811628536,261.638571080584,-0.061661160968498,0.064228496024308,-0.39484348740319,0.0180928406849344
343.15,266.1,0,0.0967230344153103,0.0968092369436263,265.87201333182,-0.0856770643293684,0.0891230603310956,-0.379232048590499,0.0136175914495116
348.15,270.4,0,0.0967026168662227,0.0968208389387175,270.081828322541,-0.117667040480491,0.122253229877246,-0.364430799901864,0.00978075637563239
353.15,274.6,0,0.0966821993171351,0.0967987139590127,274.281018251047,-0.116162326639749,0.120513023804383,-0.350409410210538,0.00649578689953029
358.15,278.9,0,0.0966668861553194,0.0968172027357874,278.481545115956,-0.15003760632625,0.15549955775603,-0.337211440772935,0.00368821561651222
363.15,283.2,0,0.0966464686062317,0.0968404520376565,282.651095194565,-0.193822318303289,0.200714453639422,-0.324945400061914,0.00129388129532984
368.15,287.5,0,0.096631155444416,0.0968702912814722,286.812476210636,-0.239138709344052,0.247472811389154,-0.313774721207666,-0.000742569988654268
373.15,291.7,0,0.0966107378953284,0.0968747237878062,290.929195521044,-0.264245621856661,0.273246947729329,-0.303907533423008,-0.00246895309519915
393.15,308.8,0,0.0965341720862499,0.0971426284519564,306.920353354659,-0.608693861833331,0.630301532148526,-0.282668681619143,-0.00702211143605937
378.15,295.9,0,0.0965903203462408,0.0968916068350893,295.007007634441,-0.301788565582474,0.311922030870649,-0.295586788704055,-0.00392661900514236
383.15,300.2,0,0.0965750071844251,0.0969569661631065,299.051458928332,-0.382591962580863,0.395504996393062,-0.289081086169552,-0.00515136805095959
388.15,304.5,0,0.0965545896353375,0.0970395829371099,303.021344695038,-0.485601085373433,0.502299583690518,-0.284676383688749,-0.00617422699774073
353.15,1092.1,0,0.438221856067509,0.438886747974254,1090.74043338615,-0.124491036887284,0.151724953363089,-0.350409410210538,0.00649578689953029
353.15,861.7,0,0.331484013824723,0.331814619230607,860.952809476099,-0.0867112131717862,0.0997349471156499,-0.350409410210538,0.00649578689953029
353.15,672.3,0,0.250747920345016,0.250927875802109,671.863848255014,-0.0648745716176592,0.0717674774115494,-0.350409410210538,0.00649578689953029
353.15,520,0,0.189668822249412,0.189657756259896,520.028196208701,0.00542234782705883,-0.00583437456101786,-0.350409410210538,0.00649578689953029
353.15,400.2,0,0.14347411743868,0.143493033362649,400.150021238232,-0.0124884462187741,0.0131842065364116,-0.350409410210538,0.00649578689953029
353.15,306.7,0,0.108529482175224,0.108576250055646,306.57309403412,-0.041377882582286,0.0430923279865689,-0.350409410210538,0.00649578689953029
353.15,234.2,0,0.0820938604940332,0.0821216877680728,234.122983634339,-0.0328848700516511,0.0338969002945611,-0.350409410210538,0.00649578689953029
353.15,178.4,0,0.062099975549985,0.0621083031457627,178.376610654019,-0.0131106199445078,0.0134099823776481,-0.350409410210538,0.00649578689953029
353.15,1750.7,0,0.83256639914573,0.839152419989762,1742.42660860913,-0.472576191858754,0.79105052171087,-0.350409410210538,0.00649578689953029
353.15,1452.6,0,0.629779301607525,0.633839825238516,1445.86377182516,-0.463735933831961,0.644753427212756,-0.350409410210538,0.00649578689953029
353.15,1170.8,0,0.476382255312263,0.478143499706277,1167.3353351298,-0.295922862162843,0.36971242618153,-0.350409410210538,0.00649578689953029
353.15,927.5,0,0.36034932384734,0.36132199668322,925.358986313474,-0.230837055151074,0.269924978766513,-0.350409410210538,0.00649578689953029
353.15,725.7,0,0.272579384706949,0.273169281175255,724.296648363965,-0.193379032111713,0.216412722825688,-0.350409410210538,0.00649578689953029
353.15,562.4,0,0.206186619461293,0.206410238770762,561.837787116705,-0.0999667288931449,0.108454811496803,-0.350409410210538,0.00649578689953029
353.15,432.9,0,0.155964553093029,0.155929125897129,432.992703047669,0.0214144254259853,-0.0227149023268431,-0.350409410210538,0.00649578689953029
353.15,331.8,0,0.117977703015519,0.117858831951176,332.120283561233,0.0965291022401529,-0.100757228954512,-0.350409410210538,0.00649578689953029
353.15,254,0,0.0892400026746989,0.0892948642602696,253.848966335924,-0.0594620724706911,0.0614764499399176,-0.350409410210538,0.00649578689953029
323.15,903.4,0,0.41005074271387,0.408531356911077,906.059788751381,0.294419830792713,-0.370536044572653,-0.448055581838515,0.0364428812893428
323.15,722.5,0,0.310173196964523,0.311201678030092,720.476854636939,-0.280020119454804,0.331582830378184,-0.448055581838515,0.0364428812893428
323.15,566.5,0,0.234623160953071,0.235146673591621,565.381002662931,-0.197528214840051,0.223129138838389,-0.448055581838515,0.0364428812893428
323.15,439.9,0,0.177479545444105,0.177664885741546,439.479550833483,-0.0955783511065079,0.104429103070675,-0.448055581838515,0.0364428812893428
323.15,339.3,0,0.134250489638349,0.134274146763978,339.243960193106,-0.0165163002930165,0.0176216307982246,-0.448055581838515,0.0364428812893428
323.15,260.4,0,0.101551784774532,0.101495824229265,260.536845368151,0.0525519846969175,-0.0551054276305259,-0.448055581838515,0.0364428812893428
323.15,199.3,0,0.0768159240548844,0.0768040101398964,199.329827657651,0.0149662105624675,-0.0155096942913168,-0.448055581838515,0.0364428812893428
323.15,888.8,0,0.401317136091642,0.40024158444549,890.702689917174,0.214074023084387,-0.268005412533997,-0.448055581838515,0.0364428812893428
323.15,709.2,0,0.303568119834679,0.30446230368689,707.427745991618,-0.249894812236668,0.294557891223186,-0.448055581838515,0.0364428812893428
323.15,555.7,0,0.229625965813877,0.230106086109352,554.668280160097,-0.18566129924475,0.209087980870826,-0.448055581838515,0.0364428812893428
323.15,431.3,0,0.173697194475624,0.173880792480469,430.881902609058,-0.0969388803483207,0.105700040463701,-0.448055581838515,0.0364428812893428
323.15,332.5,0,0.131392032766083,0.131407543215331,332.463154884568,-0.0110812377237948,0.0118047106219044,-0.448055581838515,0.0364428812893428
323.15,255.1,0,0.0993875245712442,0.0993307899035557,255.23902683996,0.0544989572559431,-0.0570842949688812,-0.448055581838515,0.0364428812893428
323.15,195.1,0,0.0751774157406032,0.0751277601045854,195.224512240656,0.0638197030530134,-0.0660512675630199,-0.448055581838515,0.0364428812893428
400.028,3726,1,1.5488647713684,1.61457679465039,3630.05330979376,-2.57505878170269,4.24259267153032,-0.215764599748504,0.0161934838796858
400.026,2953.7,1,1.1230896366666,1.14787399300445,2906.49580557438,-1.59813773997439,2.20680126756519,-0.215765759721465,0.0161936956157101
400.035,2285.2,1,0.814277358144,0.824734991499594,2261.58291546336,-1.03347998147367,1.28428394219757,-0.215760540781685,0.0161927428080107
400.034,1736.5,1,0.5903650993392,0.595086538272098,1724.54488497439,-0.6884604103431,0.799748992307165,-0.2157611205447,0.0161928486749727
400.042,1302.4,1,0.427984469577,0.430212073178876,1296.29638624303,-0.468643562421189,0.520487017689712,-0.215756483274984,0.0161920017432016
400.035,967.62,1,0.3102741766152,0.311348185799229,964.510137231115,-0.32139298163384,0.346148427737504,-0.215760540781685,0.0161927428080107
400.026,714,1,0.2249234969472,0.225455666716486,712.397656230989,-0.224417894819434,0.236600344787728,-0.215765759721465,0.0161936956157101
400.034,524.3,1,0.1630511242596,0.163319274022857,523.469772963314,-0.158349615999615,0.164457475821881,-0.2157611205447,0.0161928486749727
400.029,383.61,1,0.1181939288688,0.11833105031775,383.17689872235,-0.112901456596498,0.116013952884016,-0.215764019806701,0.0161933780118836
400.03,279.93,1,0.0856694391804,0.0857398628051673,279.704349495356,-0.0806096183489419,0.0822039054312625,-0.215763439894695,0.0161932721442214
400.037,203.92,1,0.062103199059,0.0621388501612159,203.804578441208,-0.056601392110733,0.0574062250513431,-0.215759381345066,0.0161925310745072
400.044,148.33,1,0.045011079477,0.0450314635878404,148.263510370468,-0.0448254766612397,0.0452868739814654,-0.215755324255554,0.0161917900116611
400.035,107.78,1,0.0326234151378,0.0326340123384243,107.745247621911,-0.0322438096946524,0.0324834189785941,-0.215760540781685,0.0161927428080107
390.027,3549.2,1,1.5498760090266,1.58740560187934,3497.14356814394,-1.46670888808915,2.42145775753467,-0.223010194254826,0.01725502083409
390.022,2835.1,1,1.1238040979766,1.13739001971547,2810.34503717724,-0.873160129193304,1.20892260166448,-0.223014516674186,0.0172555505693688
390.027,2204.5,1,0.8147939690394,0.820363886422564,2192.39921907442,-0.548912720598044,0.68359825855497,-0.223010194254826,0.01725502083409
390.025,1680.8,1,0.5907278256642,0.593182323377128,1674.79763310207,-0.357113689786355,0.415503994613489,-0.22301192314147,0.0172552327286313
390.033,1263.5,1,0.4282482709368,0.429368318909056,1260.52790289085,-0.23522731374322,0.261541738348606,-0.223005008243896,0.0172543851470305
390.029,940.27,1,0.3104610356898,0.311001935518961,938.750270158078,-0.161626962672656,0.174224706800817,-0.22300846547637,0.0172548089389759
390.034,694.61,1,0.225055397385,0.225318354501442,693.840663843364,-0.110758001848005,0.116841062021646,-0.223004144003347,0.0172542791986866
390.029,510.46,1,0.163150049709,0.163281020471388,510.065613113459,-0.0772610756064198,0.0802762626315049,-0.22300846547637,0.0172548089389759
390.034,373.69,1,0.1182598788456,0.118327087527001,373.483390249935,-0.0552890765246325,0.0568313464015263,-0.223004144003347,0.0172542791986866
390.036,272.82,1,0.0857243978172,0.0857571484555369,272.717813499672,-0.0374556485331831,0.0382045708932634,-0.223002415603461,0.01725406730157
390.033,198.78,1,0.0621361740474,0.062154536067734,198.722092540901,-0.0291314312802379,0.0295512567607183,-0.223005008243896,0.0172543851470305
390.038,144.64,1,0.0450440544654,0.0450526706566669,144.61261673779,-0.0189320120366495,0.0191283652619861,-0.223000687311696,0.0172538554038818
390.028,105.11,1,0.032645398302,0.0326499909503423,105.095322782073,-0.0139636741764297,0.0140682870518216,-0.223009329852083,0.0172549148866045
380.026,3369.3,1,1.5506014621608,1.56934299698086,3345.21076926703,-0.71496247686374,1.20866226928097,-0.23295813379077,0.0183010991903961
380.02,2714.6,1,1.1243097170478,1.13039428414973,2704.13170973971,-0.385629199892865,0.541182470423281,-0.23296485407582,0.0183017144699443
380.017,2122.6,1,0.8151566958486,0.817478714540539,2117.78540655671,-0.226825282355968,0.28485550125082,-0.232968214542913,0.0183020221021077
380.025,1624.5,1,0.5909806351998,0.591974659508251,1622.16441605603,-0.143772480392334,0.168199133650935,-0.232959253778166,0.0183012017383965
380.026,1224.3,1,0.4284351300114,0.428881339190132,1223.15747470836,-0.0933206968589031,0.104148597413146,-0.23295813379077,0.0183010991903961
380.02,912.63,1,0.3105929361276,0.310793245848875,912.085359562331,-0.0596781212176571,0.0644926841455134,-0.23296485407582,0.0183017144699443
380.021,675.02,1,0.2251543228344,0.225248513893912,674.752788361366,-0.039585736516509,0.0418340000432722,-0.232963733968192,0.0183016119247622
380.026,496.49,1,0.16321600017,0.163262358905101,496.354447139633,-0.0273022337544242,0.0284033030171143,-0.23295813379077,0.0183010991903961
380.033,363.67,1,0.1183038456582,0.118325904367425,363.604088574047,-0.0181239656703767,0.0186458091046658,-0.232950294552204,0.018300381338618
380.032,265.63,1,0.0857573728056,0.0857692227759911,265.594038193071,-0.0135383077697374,0.013818019376579,-0.232951414371287,0.0183004838905618
380.025,193.62,1,0.0621691490358,0.0621745047711794,193.603564191007,-0.00848869382990587,0.00861477993904116,-0.232959253778166,0.0183012017383965
380.039,140.89,1,0.0450550462896,0.045059604811276,140.875896758279,-0.0100101083971416,0.0101176717181239,-0.232943576142615,0.0182997660151304
380.039,102.41,1,0.0326563901262,0.0326581267931394,102.404595655314,-0.00527716500928959,0.00531800034459424,-0.232943576142615,0.0182997660151304
370.02,3185.9,1,1.551315923955,1.5582280110243,3177.88175221693,-0.251679204716661,0.445562825892686,-0.245317266713245,0.0192896867448631
370.017,2592.5,1,1.1247933524706,1.12635490487897,2589.99678379447,-0.0965560735014972,0.138830159774636,-0.245321302718356,0.019289968827684
370.016,2039.9,1,0.8154974390094,0.815899078079055,2039.11131636339,-0.0386628578168668,0.0492508069851686,-0.245322648095404,0.0192900628529362
370.018,1567.6,1,0.5912224529112,0.591338889804446,1567.33845752593,-0.0166842609129609,0.0196942610471879,-0.245319957362316,0.0192898748012544
370.02,1184.7,1,0.428610997746,0.428633374829425,1184.64490258399,-0.00465074837594814,0.00522083743603459,-0.245317266713245,0.0192896867448631
370.016,884.84,1,0.3107138452254,0.310723108404854,884.815687532474,-0.00274766822547906,0.00298125738392378,-0.245322648095404,0.0192900628529362
370.016,655.34,1,0.2252422569438,0.225243390870145,655.336886804652,-0.000475050408654756,0.000503425227888391,-0.245322648095404,0.0192900628529362
370.02,482.47,1,0.1632819501468,0.16328095586588,482.472818565861,0.000584195050757413,-0.000608934985555889,-0.245317266713245,0.0192896867448631
370.028,353.66,1,0.118358804295,0.118357424503287,353.664001954708,0.00113158251092695,-0.00116577023692069,-0.245306504957476,0.0192889344722154
370.027,258.42,1,0.0857903482782,0.0857898795426628,258.421382006154,0.000534790710522009,-0.000546373276896528,-0.245307850103395,0.0192890285104153
370.023,188.43,1,0.0621911326842,0.0621919816819075,188.427467155819,-0.00134418308198712,0.00136514269944309,-0.24531323089725,0.0192894046514473
370.023,137.15,1,0.045077029938,0.045076279192086,137.152258875307,0.00164701079646213,-0.00166547333533235,-0.24531323089725,0.0192894046514473
370.021,99.731,1,0.0326783732904,0.0326782975776773,99.7312292102024,0.00022982844092604,-0.000231690610902104,-0.245315921420236,0.0192895927149016
360.011,2998.4,1,1.5520633607376,1.55230383513618,2998.15582172453,-0.00814361911267664,0.0154938519047272,-0.259786728536278,0.0201583886158161
360.011,2468.4,1,1.1252989715418,1.124469557919,2469.62162714852,0.0494906477282275,-0.0737060677892584,-0.259786728536278,0.0201583886158161
360.011,1956.3,1,0.8158491739944,0.815339262418186,1957.24091656203,0.0480967419125157,-0.062500716121076,-0.259786728536278,0.0201583886158161
360.013,1510.3,1,0.5914752624468,0.591193056512885,1510.90305634911,0.0399295735356408,-0.0477122124681845,-0.259783645879462,0.0201582324527396
360.015,1145,1,0.4287868649964,0.428668371167007,1145.27962423143,0.0244213302557393,-0.0276346686585813,-0.25978056329561,0.0201580762814102
360.014,856.95,1,0.3108457456632,0.310774213563487,857.130791083173,0.0210970398708282,-0.0230120890220346,-0.259782104578428,0.0201581543681065
360.009,635.61,1,0.2253411823932,0.225304031793526,635.708524108448,0.0155007171768187,-0.0164863782460988,-0.259789811266056,0.0201585447706388
360.011,468.41,1,0.1633479006078,0.163329839621807,468.459560718747,0.0105806278147811,-0.0110567604028908,-0.259786728536278,0.0201583886158161
360.006,343.58,1,0.1184027711076,0.118393649817399,343.605645716061,0.0074642633624632,-0.00770361209930823,-0.259794435497434,0.0201587789873953
360.012,251.22,1,0.0858343150908,0.0858288801996698,251.235549931127,0.00618976639078932,-0.00633183957312217,-0.259785187198776,0.0201583105353095
360.015,183.22,1,0.0622131158484,0.0622103894198379,183.227899164691,0.00431130045367553,-0.00438240156426432,-0.25978056329561,0.0201580762814102
360.008,133.41,1,0.0450990131022,0.0450967691374346,133.416560187409,0.00491731310163712,-0.00497564050972336,-0.259791352658291,0.0201586228449548
360.015,97.019,1,0.0326893651146,0.0326888463808668,97.0205264589924,0.00157336088027085,-0.00158685777895197,-0.25978056329561,0.0201580762814102
350.01,2805.1,1,1.5527118720708,1.54885125321426,2808.40220910112,0.117721617807527,-0.248637169972093,-0.276074820791111,0.0208167729172878
350.01,2341.8,1,1.125738640152,1.12385594796981,2344.30906754699,0.10714269139095,-0.16724061118984,-0.276074820791111,0.0208167729172878
350.009,1871.4,1,0.8161679335068,0.815296398841157,1872.89930529113,0.080116773064319,-0.106783742642008,-0.276076533206672,0.0208168243881093
350.012,1452.4,1,0.591695096994,0.59130480431108,1453.18967735302,0.0543705145293457,-0.0659617909464674,-0.276071396008333,0.0208166699656462
350.014,1104.8,1,0.4289407490826,0.428742137543118,1105.24777284046,0.0405297647046311,-0.0463027912146453,-0.276067971290077,0.020816567000674
350.013,828.85,1,0.3109556629368,0.310867265721636,829.064640917935,0.0258962318797626,-0.0284275945738225,-0.276069683641131,0.0208166184848264
350.009,615.75,1,0.2254181241942,0.225374187211514,615.862354540733,0.0182467788441567,-0.0194913265485043,-0.276076533206672,0.0208168243881093
350.01,454.28,1,0.1634028592446,0.163382026970956,454.335256193699,0.0121634660780184,-0.0127490263884001,-0.276074820791111,0.0208167729172878
350.008,333.49,1,0.1184467384044,0.118435112699432,333.521649133885,0.00949027973398153,-0.00981513305010757,-0.276078245638344,0.0208168758555976
350.009,243.95,1,0.085856298255,0.0858498753475161,243.96781395421,0.00730229727800196,-0.00748099745090682,-0.276076533206672,0.0208168243881093
350.013,178.01,1,0.0622350994968,0.0622328904801824,178.016209223049,0.00348813159314389,-0.00354947069337855,-0.276069683641131,0.0208166184848264
350.011,129.64,1,0.0451100049264,0.0451076306733969,129.64673817655,0.00519760610134872,-0.00526325148261638,-0.276073108391648,0.0208167214431334
350.014,94.304,1,0.0327003569388,0.032699592725227,94.3061839759294,0.00231588896482018,-0.00233701905587801,-0.276067971290077,0.020816567000674
340.008,2212.4,1,1.1263431846726,1.12401656921485,2215.1539314327,0.124477103268151,-0.206563637921934,-0.293986807243465,0.0211373010071031
340.012,1785.4,1,0.8165746271286,0.81567476101304,1786.83066990018,0.0801316175747966,-0.110200107334285,-0.293979336753776,0.0211372625505083
340.009,1393.9,1,0.5919918733422,0.5915812075594,1394.68276960583,0.0561567978929641,-0.0693701723440298,-0.293984939598308,0.0211372914006732
